"Compound","Neutral.mass..Da.","m.z","Charge","Retention.time..min.","Chromatographic.peak.width..min.","Identifications","Anova..p.","q.Value","Max.Fold.Change","Highest.Mean","Lowest.Mean","Isotope.Distribution","Maximum.Abundance","Minimum.CV.","X1A1B_N","X1A2B_N","X1A3B_N","X2A1B_N","X2A2B_N","X2A3B_N","X3A1B_N","X3A2B_N","X3A3B_N","X4A1B_N","X4A2B_N","X4A3B_N","X5A1B_N","X5A2B_N","X5A3B_N","X1F1B_N","X1F2B_N","X1F3B_N","X2F1B_N","X2F2B_N","X2F3B_N","X3F1B_N","X3F2B_N","X3F3B_N","X4F1B_N","X4F2B_N","X4F3B_N","X5F1B_N","X5F2B_N","X5F3B_N","X1P1B_N","X1P2B_N","X1P3B_N","X2P1B_N","X2P2B_N","X2P3B_N","X3P1B_N","X3P2B_N","X3P3B_N","X4P1B_N","X4P2B_N","X4P3B_N","X5P1B_N","X5P2B_N","X5P3B_N","AQC1_N","AQC2_N","AQC3_N","FQC1_N","FQC2_N","FQC3_N","PQC2_N","PQC3_N","PQC4_N","PQC5_N","PQC6_N","PQC7_N","X1A1B_N.1","X1A2B_N.1","X1A3B_N.1","X2A1B_N.1","X2A2B_N.1","X2A3B_N.1","X3A1B_N.1","X3A2B_N.1","X3A3B_N.1","X4A1B_N.1","X4A2B_N.1","X4A3B_N.1","X5A1B_N.1","X5A2B_N.1","X5A3B_N.1","X1F1B_N.1","X1F2B_N.1","X1F3B_N.1","X2F1B_N.1","X2F2B_N.1","X2F3B_N.1","X3F1B_N.1","X3F2B_N.1","X3F3B_N.1","X4F1B_N.1","X4F2B_N.1","X4F3B_N.1","X5F1B_N.1","X5F2B_N.1","X5F3B_N.1","X1P1B_N.1","X1P2B_N.1","X1P3B_N.1","X2P1B_N.1","X2P2B_N.1","X2P3B_N.1","X3P1B_N.1","X3P2B_N.1","X3P3B_N.1","X4P1B_N.1","X4P2B_N.1","X4P3B_N.1","X5P1B_N.1","X5P2B_N.1","X5P3B_N.1","AQC1_N.1","AQC2_N.1","AQC3_N.1","FQC1_N.1","FQC2_N.1","FQC3_N.1","PQC2_N.1","PQC3_N.1","PQC4_N.1","PQC5_N.1","PQC6_N.1","PQC7_N.1","Same.RT","X..500","Accepted.Compound.ID","Accepted.Description","Adducts","Formula","Score","Fragmentation.Score","Mass.Error..ppm.","Isotope.Similarity","Retention.Time.Error..mins.","Compound.Link","Retention_time_rounded"
"10.38_560.2827n",560.282680425812,605.267619557432,1,10.37835,0.135683333333334,0,2.22044604925031e-16,6.27986475780668e-19,Inf,"CM5果皮","CM1果肉","100 - 24.8 - 1.51",1291.77270562395,2.3,78.7486025707077,5.69198580380324,0,18.3291159827179,0,41.6695069359381,0,0,0.548050501908054,127.849761414768,18.178511887012,56.2936114531405,85.9259368054599,38.0165326744223,15.0923848142499,1214.63515536254,802.844032874813,752.808023878065,1364.71388557122,1239.23029983287,1185.73692053363,757.749417662344,564.557290960162,590.675115323662,1203.62730732589,1176.0493359319,947.325437957512,1442.66374013296,1247.32376668473,1185.33061005415,0,0,0,29.211809121178,0.101650242210353,12.890033452748,0,0,0,0,0.693388220637832,0,0,0,0,54.2693622741636,39.8317372209577,44.5584396456263,1017.67342888155,992.920726979911,1039.74038478702,4.27324822335382,0,10.6658479888747,0,0,0,38.0949226721987,2.48265422680855,0,8.91946411132272,0,18.4319152832146,0,0,0.266705166265404,63.6383457403931,7.67691016196989,25.0280458927313,40.4718327522327,17.2604062557183,6.99273681640364,1732.66425540181,965.657500276388,964.749479953008,1840.47104071109,1613.07289047794,1185.73692053363,765.030379059759,400.34128293122,548.81046466006,1451.60985962687,1659.25759842448,1331.85152089388,2287.25325628038,2082.63530244416,1651.88786,0,0,0,15.5746762752455,0.0548794351798605,6.86231911724831,0,0,0,0,0.311377101478237,0,0,0,0,25.8733210563645,19.2695312499905,22.7967834472966,1621.70074123217,1560.91493810987,1564.087526,2.38350723784068,0,5.88470458983818,0,0,0,"","",NA,NA,"M-H, M+FA-H",NA,NA,NA,NA,NA,NA,NA,10.38
"3.44_323.1344m/z",NA,323.134384859494,1,3.43705,0.0928166666666663,7,2.22044604925031e-16,6.27986475780668e-19,Inf,"CM3果皮","CM1海绵层","100 - 4.51",593.633424771126,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.086021213606,259.548084260771,274.124647673453,304.973511676561,324.121521632145,335.345524737045,550.45934251967,596.433185422485,634.007746371222,318.725970408867,267.18653053824,210.636146047344,209.482952064881,231.695006883277,233.314478272105,28.3610860242056,0,26.4342237359046,28.9440752688984,34.9109863991698,55.0542594229611,11.6501662088314,50.0423473019528,27.4162726693548,16.7041468603719,19.533100677934,19.5049951301005,12.2850546243039,0,0,0,0,0,281.289293530714,302.993479355064,305.643425008145,0,0,9.60460081552985,0,14.3898211874009,15.5666065069645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.347733105805,312.183368108638,351.30020257077,411.291276771716,421.900303628618,335.345524737045,555.748522729265,422.945253667163,589.071854996647,384.392875060769,376.966567172926,296.1348447,332.122136930861,386.857216725446,325.149246087793,12.693435668943,0,10.8176867106008,15.4319303035776,18.8479158878296,29.309458218946,6.22074890136312,24.4338307830688,13.2102355957017,7.77006512116659,8.77165214370508,8.3711547851544,5.81500244140989,0,0,0,0,0,448.245029174802,476.319040608338,459.781187090841,0,0,5.29917907715043,0,7.04086279869708,7.62194824219347,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,3.44
"2.54_351.1559m/z",NA,351.155899063558,1,2.5447,0.0499833333333335,3,2.22044604925031e-16,6.27986475780668e-19,Inf,"CM2果肉","CM1海绵层","100",222.49451452503,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1310180185621,51.8403887235593,25.450638121694,15.4052751216897,5.31307187632511,7.4382476806677,8.00031893176659,0,0,0,17.5159725133979,10.6361117802914,0,32.0247935267799,4.80247838673372,63.7557726581038,69.6602853652434,81.1959781735588,225.567415123773,229.425724989037,212.49040346228,117.852047231041,83.3900768591632,99.0956070198767,78.1765589028685,90.4977752520323,69.8124170993318,68.3018091530801,36.4471616789726,107.222796540425,0,0,0,12.0934433630407,10.5925058548926,15.4016199007009,91.0188791890284,38.2378580463247,89.8001723170637,123.14027721645,118.407741335626,131.589786683069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.1431746309746,62.3534063134207,32.6158716612637,20.7757560287366,6.91588335922438,7.4382476806677,8.07719132777436,0,0,0,24.712832700696,14.9533846378289,0,53.4712536822966,6.69277894095474,28.5348663329992,29.4122400547016,33.2278588097638,120.264357959593,123.86349436407,113.124373435986,62.9285436958097,40.7162960336272,47.748150560776,36.3644404411374,40.6394774377414,29.962096661198,32.3299487974705,17.0066530704593,50.1381523743403,0,0,0,19.2713551413507,16.6518838530124,23.1687466559356,50.7679746150877,21.244949340822,49.5457545198181,63.3003988266022,57.9362766354389,64.4309048893156,"","x",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,2.54
"12.35_487.2540m/z",NA,487.253979352583,1,12.34715,0.0571333333333328,8,2.22044604925031e-16,6.27986475780668e-19,Inf,"CM3果肉","CM1海绵层","100 - 5.86",206.106073394036,20.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01875065451897,0,0,0,0,0,0,0,0,0,5.21686242716916,5.18615348997711,11.5169053454687,9.93901360571842,6.87698569245493,0,13.3431257241314,0,210.263141106367,220.977196614661,138.412709525429,365.689938548432,66.9891251950929,185.639156438584,0,27.4553932099421,16.8410536284455,120.869626166004,42.8878842610316,105.201105392138,0,0,0,0,0,0,140.24258685469,107.023072242846,145.19132319056,147.082851662571,86.8893260159999,109.871354387574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15919494629145,0,0,0,0,0,0,0,0,0,7.36033630371168,7.2912498033489,18.2593341198612,16.5950021635192,9.58383178711458,0,5.63378709720343,0,112.104674577439,119.302261107711,73.6873326301567,195.264620494448,32.7083168070902,89.4482274055503,0,12.3292846679643,7.22784423828139,57.212376561772,20.0119662260059,49.1927950238777,0,0,0,0,0,0,78.2236845018342,59.4620060920735,80.1069025993409,75.6081063097603,42.5144840358101,53.7968102468008,"","x",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,12.35
"1.93_209.0472m/z",NA,209.047221700232,1,1.932,0.0642666666666667,2,2.22044604925031e-16,6.27986475780668e-19,Inf,"海绵层QC","CM5果肉","100",171.860893232261,6.1,158.174962357395,178.737585568606,169.612270115563,126.512796596099,119.397320808236,189.171722680343,51.5032072444312,96.4634877362752,71.5295123656169,122.557460887197,89.3106927184211,169.953921451824,147.230071806192,237.979236884125,91.7727530198895,126.449017701078,94.8798107587645,118.530239158891,90.9079134579687,126.962536880805,152.27228198189,45.9142357022254,53.7353722999582,41.7671936375094,39.1014350708511,32.5459219289632,96.1452329594856,66.3037491850244,82.6778472816499,22.7111887719081,8.51368074664241,0,0,0.0605032356403498,4.52460219195972,0.417077733549063,4.49007249515735,0,0,4.01477196035554,0,0,0,0,0,189.465290763649,155.906172281835,170.211216651301,83.5861510787199,96.6516965285645,90.0603967554619,7.82972895999356,0,2.88186372981278,0,0.05084751480817,0,76.5177128606505,77.9593691194655,74.064091668295,61.5646902952625,52.12727888,83.6774279999129,27.8913603621606,46.3253592978051,34.8093659652476,61.0040565011429,37.7165176535973,75.5612304122051,69.3465915388282,108.048210083331,42.5209611789768,180.378191866128,114.121046096498,151.900594786656,122.599604107369,165.26373376793,152.27228198189,46.355410277814,38.105057236556,38.8069047655544,47.1574783397955,45.9181996948884,135.171261757599,105.120453234007,138.045796991835,31.6505257694775,3.81042738529797,0,0,0.0322581290598732,2.44276459464273,0.222041355812165,2.39752918890696,0,0,1.86750271291028,0,0,0,0,0,90.3289829019993,75.4232445897567,87.0826778756258,133.197663724088,151.940706650341,135.478380171256,4.36722012647993,0,1.59002047805358,0,0.0248794179411,0,"","x",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1.93
"12.42_487.2538m/z",NA,487.253837845949,1,12.4185666666667,0.0501666666666676,8,2.22044604925031e-16,6.27986475780668e-19,Inf,"CM4果皮","CM1海绵层","100 - 7.69",133.513506625335,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.556911019806,92.3290593600741,95.717578159114,99.3946671656084,107.481299687451,106.520371563221,104.673059918376,83.7076555376113,89.6548963968695,138.665505452029,133.919927455389,127.955086968586,124.438053387002,107.913868116749,121.897466785496,0,0,0,42.7451174944436,44.8163609759402,27.1580273367544,172.523772289654,0,88.8201032,0,0,0,0,0,0,0,0,0,112.21488051316,110.345034497378,108.225167949222,0,0,0,0,14.180692729879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.973163746711,111.053012806563,122.665381906615,134.044951438924,139.905529087325,106.520371563221,105.678828436109,59.3591310318525,83.300521850585,167.234669468834,188.944162818417,179.892960071514,197.288761682179,180.181952245323,169.877453464723,0,0,0,22.7901450595417,24.1956784725285,14.4582285890058,92.1211807361452,0,42.797009756071,0,0,0,0,0,0,0,0,0,178.818616798781,173.46723460703,162.803751435101,0,0,0,0,6.93853735923966,0,"","x",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,12.42
"16.37_935.8592m/z",NA,935.8592247,1,16.3707,0.0928333333333349,4,2.22044604925031e-16,6.27986475780668e-19,2468.15866046025,"CM4果肉","CM3海绵层","86.5 - 79.6 - 85.8 - 78.1 - 86.2 - 81.4 - 100 - 94.6",3313.82653019016,3.96,0,47.9798393328551,19.918572039107,23.2840353303969,14.0083910831361,0,0,4.02789324277744,0,16.9734818046771,0,0,0,0,6.68128970809836,0,0,4.10548117387008,2.1256254244154,9.05418047233955,0,5.00158310390412,1.87274050748746,18.9305753608365,0,0.896462965957845,9.27072180541548,0.208175050023134,4.28402515577157,0,3115.81349501948,3190.75117656318,3442.14063329004,2787.65358594225,2589.43131976269,2625.33883799832,2636.81269386939,2690.09493176131,3015.85861873224,3385.38671188103,3123.12821029727,3432.96466839219,2918.40680535406,3011.77779385919,3174.74105385548,47.7348295039673,17.6575633611305,21.5198287275883,0,7.68338269082657,0,2603.75126282415,2567.93967743332,2707.52032651148,2880.21510198978,2824.86256445471,2673.33202414714,0,20.9272044989495,8.69778433129171,11.3306674305549,6.11587683651479,0,0,1.93434434171612,0,8.44870018959256,0,0,0,0,3.09563406299882,0,0,5.26131590235224,2.86664631934795,11.785584219007,0,5.04964164760822,1.32800576552592,17.588853145388,0,1.26479641841984,13.0337732331436,0.33004853993063,7.15296402126827,0,1394.52974832131,1347.21152903463,1408.62842642073,1486.27570406454,1397.99497940738,1397.66222976013,1407.95842518145,1313.47404542077,1453.15898179379,1574.73922083693,1402.49081354847,1473.35994802318,1381.39741475693,1405.32918630608,1484.53179587858,22.757934082357,8.54225782567589,11.00987555,0,12.0786146279819,0,1452.30505135679,1426.74697655041,1493.82939913652,1480.57783191348,1382.19019419891,1308.95570034044,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,16.37
"8.63_519.1870m/z",NA,519.18699387575,1,8.63001666666667,0.121400000000001,5,2.22044604925031e-16,6.27986475780668e-19,193.376399595193,"CM3果肉","CM4果皮","100 - 26.7 - 3.93",5583.32439798727,5.45,147.229822962049,89.3447026474414,141.621189724728,225.571236640131,219.705938344091,184.93514227462,343.869963350552,257.39993770134,324.572898790816,147.52441724687,78.000738763243,157.952740566757,133.608450554349,142.858909141689,149.371980724169,37.4123882134785,24.5682018875036,30.312123933152,42.0757753150776,31.110289650258,19.1974583876083,38.6768110745914,56.1798631688156,118.336886915827,28.3875296836629,9.04944950983858,49.1815183533842,56.3416129963364,53.4219972442985,25.5732988257287,41.5474466939435,71.2170647083054,257.650585615375,2533.32165577961,2076.1748824166,3431.05241344365,9718.84958066314,3092.19378376377,3938.9298295349,37.760265029882,1142.38406319879,913.119923013922,3327.08291948699,1419.74974052674,2825.02851227472,172.638663755242,211.449155977116,236.731825002645,41.2528853037476,55.5343992904872,45.69363107,2064.75749607168,2122.75866819629,2208.312853,2337.27230399109,2380.93940204953,2221.62676521443,71.2229619026541,38.9691772460877,61.8413088321897,109.769317388541,95.9206843376156,81.8034367561754,186.221433162694,123.61303615568,157.951262950894,73.431579112997,32.9402465820388,70.2255253791668,62.9306943416063,64.8613283634177,69.2083432674483,53.3683777227424,29.5505321700158,38.8460336144295,56.7439423029345,40.4954307980651,19.1974583876083,39.0484436510676,39.8385050658943,109.94964949406,34.2361939850025,12.767634317705,69.1446438512747,89.3261085068117,89.1978012122429,35.639189195391,18.5951920659281,30.0695495605451,105.438440100824,1350.67515079823,1120.89555719752,1826.60321676945,5189.49873913328,1509.80407064144,1897.9308993106,17.5644838809901,513.005885860825,391.89285421362,1574.8399898292,662.471099853655,1321.00369119625,82.3067636489924,102.293457508082,121.11564481586,65.7380184806217,87.3025117474798,68.7371957501206,1151.66828113958,1179.4044612537,1218.39996189187,1201.47747230541,1164.98095727001,1087.78520291884,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,8.63
"8.82_868.2513m/z",NA,868.251344077334,1,8.82296666666667,0.099966666666667,2,2.22044604925031e-16,6.27986475780668e-19,38.9642062719365,"CM1海绵层","CM5果肉","100 - 77 - 24.3 - 2.58",10436.5670682747,4.16,13372.1372796263,8037.72408819205,9899.83983700573,5721.42391606898,7929.07767864737,5651.15305141154,5370.38417666082,8736.27383843935,8719.60656388985,9701.0999899444,7824.27511700553,7677.78525139255,8744.09445748047,8465.93805763745,9191.16792254004,3921.80103640952,4483.62735328026,3976.6071904358,556.092598113955,1814.85095348574,1451.4798187055,1267.21239321386,3330.29641565718,1447.09068453263,985.974155123403,1615.11874575687,2669.83653983105,2406.41098249203,3633.62511250352,2611.0121786321,212.083513473585,249.60015166599,520.565002836309,2130.95660170076,4299.36817069487,3415.86312008204,635.248451703603,1233.40467344259,622.724256073932,328.267504020349,659.393032686815,164.806493069262,64.3293262921009,641.075619628845,98.1453942633089,9652.62252242057,9175.77332859893,8827.20256702164,2366.21205751011,2412.28219454386,2605.01872046515,680.662321837406,597.755433944022,757.38932391854,928.703294710338,849.202243516993,902.789303454184,6468.82000441839,3505.7869729994,4322.93397576639,2784.20603225806,3461.7296320449,2499.70738689644,2908.31053770323,4195.48405295246,4243.33909063969,4828.80803523263,3304.24500801429,3413.53053510068,4118.54140448996,3843.7363939001,4258.53296935618,5594.40787020225,5392.88853731142,5096.15944206744,749.953769506885,2362.3428782533,1451.4798187055,1279.38861440552,2361.59405065503,1344.52678025622,1189.11376985474,2278.72927552937,3753.54203913135,3815.21431677938,6067.00211867301,3638.73107102318,94.9212040900953,105.387159125147,213.0309999,1136.14870925694,2321.16413800315,1818.51683137759,339.198689288417,602.225968660078,300.052973396705,152.69620799683,296.111017092411,70.7316589355214,30.4496154785323,299.133050496152,45.893493652334,4601.95939463583,4438.99421000485,4516.13267803387,3770.6475758082,3792.2134265973,3918.74485655109,379.65582288398,332.112847350309,417.876987878212,477.400979400189,415.510130882235,442.036826809691,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,8.82
"15.81_270.2072m/z",NA,270.20721952478,1,15.8070833333333,0.100099999999999,3,2.22044604925031e-16,6.27986475780668e-19,3.00797012587106,"CM1果肉","CM5果皮","100 - 6.68",411.705959968341,1.32,324.545459197392,331.020182376779,332.838291292027,362.038212009431,329.100902774456,415.800171628923,283.490171055109,307.192925741979,329.947015502181,273.707295042654,416.960424007047,510.118290720455,345.529656974137,333.951556642014,357.899220985612,147.513975228357,194.633107731252,187.327390649383,194.534654108712,203.709301216637,227.019605937516,229.849702896694,302.655541793783,259.061420593085,190.491937886712,159.450404344324,169.371983798895,123.338803307849,130.472942181197,156.803329867579,404.77628650956,418.080190679555,412.261402715908,355.052491462118,295.50122441824,287.775222631715,363.819715052384,349.303831406853,372.200275240228,443.260481896925,374.385687354476,381.796020944653,361.938366819475,406.48180212364,341.816409427823,330.680522093501,348.975179910485,412.125968320206,148.566814349211,153.440242857421,163.819746433977,398.892197984127,433.604097611965,363.776493490612,339.229994865388,291.66920613322,359.181485300191,157.000045310477,144.379955127002,145.339518775237,176.177991453068,143.681067740707,183.923307515802,153.522992898341,147.525483399971,160.566541444471,136.240218838455,176.085244826116,226.797742431232,162.747349728109,151.621916357691,165.82502301328,210.4271319,234.10390136398,240.066520251675,262.351985340848,265.162941363747,227.019605937516,232.058252022553,214.620393409314,240.700200368659,229.738868113691,224.964452507879,238.121267708943,195.545969336973,217.848454954517,218.522591774341,181.163787195511,176.523464782099,168.709879359766,189.301100534469,159.536661579923,153.204056372329,194.265991758188,170.552165688271,179.340692442279,206.18609491213,168.123897542043,163.859235358203,171.319749977458,189.668952799693,159.835816383327,157.654392030411,168.824876943051,210.849987735721,236.746785476562,241.214792556346,246.435000138894,222.491741953419,240.910384587414,200.707642107066,174.381562672467,142.712187750251,175.867661926663,"","x",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,15.81
"9.35_915.2560m/z",NA,915.255952913455,1,9.35086666666667,0.221366666666666,1,3.33066907387547e-16,9.34501564540639e-19,Inf,"CM3果皮","CM1海绵层","100 - 45.8 - 14.9 - 3.58 - 1.07 - 0.0207",20108.3906257645,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7122.10439781524,7340.22109435924,9688.03895037097,10636.5879995514,14017.8259233762,12413.5564276589,23040.5507792155,18722.7858690628,18561.8352290154,11701.4170394597,9526.78308461794,8528.1259087357,6442.12487122294,5829.76679969503,6849.12379724366,17.6790013454035,0,52.1670936626444,193.212317631959,158.842121647936,110.757518916337,198.73554747127,208.697452713344,0,0,116.699658319173,124.633908223561,0,16.6841344954033,0,0,0,0,9712.95603784274,9853.76563955509,9426.49960085412,0,62.7357722804928,28.3852056641837,65.3933772266462,76.4040487452512,52.9837159423015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10159.6069065292,8828.78773860203,12415.5564801057,14344.6420470438,18246.628559265,12413.5564276589,23261.9397461858,13276.78206,17246.2478149218,14112.2523913346,13441.0919157301,11989.7524196258,10213.5866308746,9733.86258351521,9545.00318852262,7.91250610352193,0,21.3483581543026,103.013794422134,85.756469726558,58.9644272239289,106.117279052769,101.899261713016,0,0,52.4058532714885,53.4903869628795,0,7.78500366210699,0,0,0,0,15477.9593915863,15490.551829045,14180.3383353545,0,34.8559875488245,15.6610660708605,33.6155395507927,37.3840937614489,25.9426574706969,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,9.35
"10.03_713.2446m/z",NA,713.244605159984,1,10.02915,0.0428499999999996,3,3.33066907387547e-16,9.34501564540639e-19,Inf,"CM3海绵层","CM1海绵层","100 - 29.6",525.624767016855,25.29,0,0,0,200.170379317307,92.1669480717435,163.128874561682,645.078448549841,382.408028566237,549.387823934486,32.4281307591322,0,44.2631009298041,0,0,0,0,0,0,0,0,0,0,10.7675581474823,61.3982607759786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.722087287242,86.9386589455253,156.448707563095,0,0,0,0,0,0,0,0,0,0,0,0,97.4085447521856,40.2388610839699,72.1577435698872,349.339709757833,183.646576932076,267.355965219456,16.141387939469,0,19.6793009513681,0,0,0,0,0,0,0,0,0,0,7.63553692747144,57.046601679369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.369210026884,42.0586025683462,80.0415664302868,0,0,0,0,0,0,0,0,0,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,10.03
"6.46_635.2182m/z",NA,635.218187168445,1,6.4621,0.107283333333333,2,3.33066907387547e-16,9.34501564540639e-19,Inf,"CM4果皮","CM1海绵层","100 - 25.4",449.116850759092,2.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379.938696920932,463.153851648861,491.998120019727,288.441571790334,426.348495058986,396.581817150016,171.434606441612,208.112733225135,203.285622369265,487.469283509159,398.00023025219,461.881038515926,277.833974333191,331.794229507566,456.134449819768,0,7.49511163690461,16.486146356678,17.3136008178243,32.9405932333716,52.5016183852563,45.3267954646997,26.8302047607516,30.2488015829729,0,27.0277684989762,21.711188603484,29.3728495512879,16.2845200955991,24.5254391068175,0,0,0,350.080647818961,341.232167217073,359.984576232006,6.99151317641441,0,0,7.25031148744146,42.7851264589247,18.9166375968516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541.978549272559,557.079547599202,630.512581390565,388.996085868281,554.966416951287,396.581817150016,173.081864390728,147.577792276803,188.877563955024,587.902263350316,561.528233590088,649.361812711157,440.488413772944,553.991188155058,635.673249135433,0,3.16461555598819,6.74663149307544,9.23098349636089,17.7841302866355,27.9504984104453,24.202797456709,13.1001984987565,14.575059134328,0,12.1372529329882,9.31800901036724,13.903331900047,7.59853911599801,11.4682720714304,0,0,0,557.866629850984,536.431935299415,541.526897854695,3.89968506120699,0,0,3.7270308232734,20.9345343002559,9.26223917942723,"","x",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,6.46
